date,ms_temp,ms_tempmin,ms_tempmax,ms_precipitation,ms_snow,ms_wind_direction,ms_wind_speed,ms_wind_gust,ms_pressure,ms_sunshine
2015-01-01,28.4,19.58,38.48,0.0,0.0,232.0,12.5516942,,1019.0,
2015-01-02,36.14,30.56,43.519999999999996,0.0,0.0,252.0,10.501169899999999,,1023.3,
2015-01-03,33.08,25.7,38.48,0.7913390100000001,0.0,37.0,6.9593552,,1031.0,
2015-01-04,43.34,38.48,55.4,0.27165369,0.0,248.0,10.314758600000001,,1010.5,
2015-01-05,41.18,19.58,47.48,0.0,0.0,286.0,19.262501,,1019.8,
2015-01-06,19.939999999999998,12.559999999999999,20.66,0.05118113,0.0,280.0,6.4622584000000005,,1024.7,
2015-01-07,18.68,7.699999999999999,24.62,0.0,1.181103,274.0,17.025565399999998,,1017.6,
2015-01-08,11.479999999999997,5.719999999999999,20.66,0.0,1.181103,258.0,13.1730652,,1028.1,
2015-01-09,22.28,16.7,32.54,0.0393701,0.0,237.0,14.291533,,1018.8,
2015-01-10,19.58,13.64,22.64,0.0,1.181103,260.0,12.986653899999999,,1030.9,
2015-01-11,22.28,14.720000000000002,37.4,0.0,0.0,212.0,7.3943149,,1036.2,
2015-01-12,34.16,32.54,39.38,0.33070884,0.0,,5.840887400000001,,1025.2,
2015-01-13,30.38,13.64,36.5,0.0,0.0,4.0,15.6585492,,1032.9,
2015-01-14,19.58,13.64,31.46,0.0,0.0,12.0,11.6196377,,1028.9,
2015-01-15,29.12,24.62,35.42,0.0,0.0,296.0,8.947742400000001,,1018.7,
2015-01-16,30.92,18.68,43.519999999999996,0.0,0.0,271.0,15.9070976,,1013.8,
2015-01-17,21.38,14.720000000000002,29.66,0.0,0.0,274.0,7.5807262,,1027.2,
2015-01-18,29.48,22.64,39.38,1.83858367,0.0,,5.592339,,1013.9,
2015-01-19,37.58,33.44,42.44,0.0,0.0,265.0,14.1051217,,1009.7,
2015-01-20,37.04,30.56,41.54,0.0,0.0,293.0,9.1962908,,1013.4,
2015-01-21,29.66,21.560000000000002,33.44,0.0,0.0,18.0,5.592339,,1020.5,
2015-01-22,33.08,29.66,39.38,0.0,0.0,301.0,7.5807262,,1023.7,
2015-01-23,31.64,24.62,39.38,0.0,0.0,256.0,7.1457665,,1023.7,
2015-01-24,33.98,31.46,37.4,0.6299216,5.118113,334.0,9.1962908,,1000.5,
2015-01-25,36.14,28.580000000000002,41.54,0.0,3.1496079999999997,289.0,12.7381055,,1007.4,
2015-01-26,25.34,20.66,28.580000000000002,0.16929143,1.968505,24.0,16.0935089,,1013.2,
2015-01-27,24.08,18.68,28.580000000000002,0.22834658,7.87402,338.0,17.2119767,,1006.0,
2015-01-28,22.28,14.720000000000002,32.54,0.0,7.086618,318.0,12.5516942,,1018.0,
2015-01-29,23.72,11.66,31.46,0.03149608,5.905514999999999,294.0,4.4738712000000005,,1023.6,
2015-01-30,32.18,17.6,37.4,0.0393701,5.905514999999999,286.0,13.4216136,,1012.8,
2015-01-31,18.68,12.559999999999999,25.7,0.0,5.905514999999999,307.0,16.3420573,,1020.4,
2015-02-01,24.8,14.720000000000002,35.42,0.03149608,5.118113,248.0,6.4622584000000005,,1021.6,
2015-02-02,29.84,13.64,33.44,1.1417329,7.87402,9.0,14.291533,,1004.0,
2015-02-03,17.6,12.559999999999999,24.62,0.0,7.87402,273.0,8.077823,,1023.3,
2015-02-04,25.880000000000003,17.6,39.38,0.0,7.87402,204.0,1.9883872,,1021.5,
2015-02-05,32.36,12.559999999999999,38.48,0.0,7.086618,314.0,16.3420573,,1016.5,
2015-02-06,15.8,8.600000000000001,26.6,0.0,7.086618,261.0,10.0662102,,1022.9,
2015-02-07,26.6,16.7,36.5,0.0,7.086618,233.0,3.6039518,,1019.1,
2015-02-08,33.8,30.56,35.42,0.0,5.905514999999999,27.0,8.512782699999999,,1013.2,
2015-02-09,28.04,24.62,30.56,0.07086618,5.905514999999999,26.0,14.7886298,,1015.5,
2015-02-10,28.580000000000002,24.62,37.4,0.0,5.905514999999999,15.0,15.9070976,,1017.2,
2015-02-11,26.96,20.66,32.54,0.0,5.905514999999999,29.0,9.3827021,,1016.9,
2015-02-12,30.38,14.720000000000002,39.38,0.0,5.905514999999999,252.0,11.433226399999999,,1009.6,
2015-02-13,15.8,6.620000000000001,20.66,0.0,5.118113,298.0,13.8565733,,1019.9,
2015-02-14,20.84,12.559999999999999,30.56,0.0393701,3.93701,,5.840887400000001,,1009.3,
2015-02-15,18.68,2.6599999999999966,24.62,0.011811029999999998,5.905514999999999,309.0,23.487823799999997,,1009.4,
2015-02-16,8.420000000000002,1.5800000000000018,20.66,0.0,5.118113,296.0,11.184678,,1021.2,
2015-02-17,18.32,12.559999999999999,28.580000000000002,0.09842524999999999,7.87402,,7.3943149,,1013.6,
2015-02-18,21.74,9.68,30.56,0.0,7.086618,,5.1573793000000006,,1010.6,
2015-02-19,19.939999999999998,6.620000000000001,24.62,0.0,5.905514999999999,284.0,19.6974607,,1010.2,
2015-02-20,8.779999999999998,0.6799999999999997,19.58,0.0,5.118113,276.0,14.9750411,,1024.7,
2015-02-21,16.34,6.620000000000001,31.46,0.5905515,5.118113,,4.9088309,,1029.2,
2015-02-22,33.08,30.56,41.54,0.0787402,7.87402,,3.3554034,,1021.4,
2015-02-23,28.4,6.620000000000001,36.5,0.0,5.118113,321.0,15.9070976,,1025.8,
2015-02-24,11.3,3.559999999999995,21.560000000000002,0.0,5.118113,246.0,7.1457665,,1022.8,
2015-02-25,24.62,12.559999999999999,36.5,0.0,5.118113,254.0,9.8176618,,1011.2,
2015-02-26,25.16,19.58,28.580000000000002,0.0,3.93701,11.0,12.303145800000001,,1016.6,
2015-02-27,22.82,17.6,29.66,0.0,3.93701,337.0,9.6312505,,1028.7,
2015-02-28,21.2,12.559999999999999,30.56,0.0,3.93701,298.0,6.027298699999999,,1041.2,
2015-03-01,23.36,16.7,28.580000000000002,0.5118113,3.1496079999999997,,3.106855,,1034.2,
2015-03-02,30.92,26.6,38.48,0.0,7.086618,297.0,12.7381055,,1021.3,
2015-03-03,26.78,19.58,34.52,0.5511813999999999,5.905514999999999,207.0,6.7108068,,1025.6,
2015-03-04,35.96,33.44,43.519999999999996,0.22047255999999998,5.905514999999999,222.0,7.8292746,,1010.8,
2015-03-05,31.46,18.68,40.46,0.87007921,3.93701,318.0,11.184678,,1020.0,
2015-03-06,19.22,11.66,26.6,0.0,7.87402,300.0,7.5807262,,1031.5,
2015-03-07,22.64,10.579999999999998,37.4,0.0,7.87402,226.0,9.6312505,,1022.7,
2015-03-08,38.12,29.66,47.48,0.0,5.905514999999999,,8.512782699999999,,1018.3,
2015-03-09,42.620000000000005,31.46,53.42,0.011811029999999998,3.1496079999999997,245.0,8.077823,,1021.4,
2015-03-10,43.34,33.44,52.52,0.42913408999999997,0.0,,1.9883872,,1023.2,
2015-03-11,49.46,41.54,62.42,0.0,0.0,269.0,8.512782699999999,,1015.1,
2015-03-12,45.86,34.52,48.379999999999995,0.0,0.0,317.0,16.777017,,1028.2,
2015-03-13,36.5,27.68,41.54,0.0,0.0,87.0,7.1457665,,1034.9,
2015-03-14,42.44,37.4,50.54,0.8582681799999999,0.0,,4.7224196,,1016.7,
2015-03-15,43.16,36.5,44.42,0.0,0.0,288.0,17.2119767,,1009.3,
2015-03-16,40.82,32.54,52.52,0.0,0.0,263.0,6.4622584000000005,,1014.1,
2015-03-17,49.28,32.54,59.540000000000006,0.0,0.0,272.0,16.0935089,,1005.5,
2015-03-18,33.98,26.6,43.519999999999996,0.0,0.0,320.0,15.9070976,,1017.3,
2015-03-19,33.62,27.68,43.519999999999996,0.0,0.0,327.0,10.0662102,,1025.6,
2015-03-20,34.52,28.580000000000002,37.4,0.35826790999999997,0.0,59.0,8.699194,,1025.1,
2015-03-21,34.34,28.580000000000002,47.48,0.03149608,3.1496079999999997,294.0,7.8292746,,1016.3,
2015-03-22,40.28,27.68,44.42,0.0,0.0,311.0,14.7886298,,1017.2,
2015-03-23,31.1,22.64,40.46,0.0,0.0,323.0,13.4216136,,1023.5,
2015-03-24,33.8,24.62,45.5,0.0,0.0,341.0,6.2758471,,1026.7,
2015-03-25,37.22,28.580000000000002,46.4,0.05905515,0.0,,4.0389115,,1027.8,
2015-03-26,44.6,40.46,63.5,0.38976399,0.0,,3.6039518,,1011.2,
2015-03-27,45.86,39.38,46.4,0.24015760999999997,0.0,334.0,10.749718300000001,,1007.3,
2015-03-28,38.839999999999996,26.6,44.42,0.0,0.0,328.0,15.9070976,,1011.2,
2015-03-29,33.62,24.62,48.379999999999995,0.0,0.0,310.0,10.749718300000001,,1022.6,
2015-03-30,42.08,35.42,57.379999999999995,0.0,0.0,234.0,14.9750411,,1012.5,
2015-03-31,42.44,33.44,46.4,0.09842524999999999,0.0,317.0,8.947742400000001,,1010.2,
2015-04-01,39.92,32.54,53.42,0.0,0.0,313.0,11.433226399999999,,1017.1,
2015-04-02,49.82,33.44,67.46,0.0,0.0,201.0,12.054597399999999,,1020.4,
2015-04-03,60.440000000000005,58.459999999999994,63.5,0.05118113,0.0,218.0,10.936129600000001,,1009.3,
2015-04-04,55.4,41.54,60.440000000000005,0.0,0.0,284.0,18.3304445,,1009.4,
2015-04-05,49.1,34.52,63.5,0.0,0.0,245.0,12.5516942,,1021.2,
2015-04-06,51.8,40.46,62.42,0.0,0.0,126.0,5.592339,,1023.5,
2015-04-07,56.120000000000005,43.519999999999996,59.540000000000006,0.1181103,0.0,,8.077823,,1022.7,
2015-04-08,44.239999999999995,38.48,46.4,0.011811029999999998,0.0,48.0,11.8681861,,1026.3,
2015-04-09,39.92,37.4,42.44,0.01968505,0.0,59.0,9.3827021,,1025.3,
2015-04-10,44.78,39.38,56.48,0.18897647999999997,0.0,136.0,8.077823,,1014.0,
2015-04-11,55.04,44.42,60.440000000000005,0.0,0.0,292.0,14.9750411,,1015.1,
2015-04-12,51.8,39.38,67.46,0.0,0.0,231.0,4.7224196,,1025.5,
2015-04-13,56.3,44.42,70.52,0.0,0.0,173.0,8.699194,,1025.0,
2015-04-14,61.34,56.48,64.4,0.0,0.0,,5.592339,,1020.1,
2015-04-15,61.34,49.46,72.5,0.0,0.0,343.0,13.670162,,1022.0,
2015-04-16,55.94,46.4,58.459999999999994,0.0,0.0,89.0,7.5807262,,1029.4,
2015-04-17,58.82,53.42,72.5,0.07086618,0.0,226.0,10.314758600000001,,1017.4,
2015-04-18,67.82,52.52,81.5,0.0,0.0,303.0,10.0662102,,1013.9,
2015-04-19,57.74,46.4,61.519999999999996,0.0,0.0,84.0,10.749718300000001,,1022.3,
2015-04-20,51.98,47.48,58.459999999999994,0.9409453899999999,0.0,84.0,10.749718300000001,,1010.0,
2015-04-21,58.459999999999994,51.44,67.46,0.20866152999999998,0.0,260.0,11.184678,,1003.9,
2015-04-22,57.2,45.5,72.5,0.05905515,0.0,204.0,10.501169899999999,,1005.4,
2015-04-23,46.4,39.38,52.52,0.0,0.0,272.0,15.6585492,,1007.4,
2015-04-24,43.879999999999995,38.48,54.5,0.0,0.0,320.0,16.5284686,,1011.5,
2015-04-25,46.58,35.42,61.519999999999996,0.0,0.0,290.0,10.0662102,,1010.0,
2015-04-26,53.06,42.44,62.42,0.0,0.0,357.0,9.6312505,,1005.1,
2015-04-27,54.14,45.5,63.5,0.0,0.0,306.0,12.7381055,,1005.0,
2015-04-28,58.28,48.379999999999995,72.5,0.0,0.0,329.0,12.7381055,,1007.4,
2015-04-29,65.48,49.46,77.54,0.0,0.0,325.0,10.0662102,,1005.5,
2015-04-30,55.04,46.4,62.42,0.0,0.0,65.0,10.314758600000001,,1008.8,
2015-05-01,52.52,46.4,58.459999999999994,0.0,0.0,,6.2758471,,1014.4,
2015-05-02,53.6,45.5,69.44,0.0,0.0,,5.840887400000001,,1015.2,
2015-05-03,59.72,46.4,77.54,0.0,0.0,195.0,5.1573793000000006,,1018.3,
2015-05-04,69.98,55.4,86.53999999999999,0.0,0.0,,10.314758600000001,,1021.3,
2015-05-05,74.12,61.519999999999996,85.46000000000001,0.0,0.0,186.0,6.2758471,,1021.6,
2015-05-06,68.54,56.48,70.52,0.0,0.0,,7.3943149,,1023.9,
2015-05-07,64.22,52.52,77.54,0.0,0.0,,4.7224196,,1022.3,
2015-05-08,66.02,53.42,80.42,0.0,0.0,,5.1573793000000006,,1020.6,
2015-05-09,62.6,57.379999999999995,66.38,0.0,0.0,96.0,3.6039518,,1024.6,
2015-05-10,68.36,58.459999999999994,87.44,0.0,0.0,,7.3943149,,1022.1,
2015-05-11,75.38,65.48,84.38000000000001,0.16929143,0.0,186.0,7.3943149,,1018.6,
2015-05-12,74.12,62.42,86.53999999999999,0.0,0.0,,12.7381055,,1010.4,
2015-05-13,65.3,52.52,72.5,0.0,0.0,319.0,16.3420573,,1018.1,
2015-05-14,59.9,49.46,73.4,0.0,0.0,312.0,8.077823,,1027.1,
2015-05-15,61.88,50.54,74.48,0.0,0.0,220.0,8.512782699999999,,1024.9,
2015-05-16,66.38,59.540000000000006,78.44,0.72834685,0.0,,4.4738712000000005,,1021.0,
2015-05-17,73.4,67.46,83.48,0.0,0.0,192.0,4.9088309,,1019.8,
2015-05-18,68.36,57.379999999999995,74.48,0.0,0.0,,5.3437906,,1020.5,
2015-05-19,64.22,56.48,81.5,0.0,0.0,,4.9088309,,1013.0,
2015-05-20,63.68,53.42,66.38,0.0,0.0,315.0,13.8565733,,1012.7,
2015-05-21,55.94,50.54,61.519999999999996,0.0,0.0,,6.2758471,,1014.8,
2015-05-22,61.88,53.42,76.46,0.0,0.0,289.0,13.1730652,,1013.6,
2015-05-23,59.72,48.379999999999995,70.52,0.0,0.0,298.0,10.501169899999999,,1027.2,
2015-05-24,65.48,48.379999999999995,81.5,0.0,0.0,227.0,9.3827021,,1026.2,
2015-05-25,73.75999999999999,59.540000000000006,89.41999999999999,0.0,0.0,204.0,11.433226399999999,,1023.2,
2015-05-26,77.54,64.4,90.5,0.0,0.0,209.0,11.8681861,,1021.6,
2015-05-27,76.82,68.54,87.44,0.20078750999999997,0.0,185.0,9.1962908,,1020.5,
2015-05-28,76.1,69.44,88.52,0.0,0.0,222.0,8.947742400000001,,1020.6,
2015-05-29,73.94,62.42,83.48,0.0,0.0,85.0,6.7108068,,1024.5,
2015-05-30,73.94,64.4,85.46000000000001,0.0,0.0,174.0,9.3827021,,1020.7,
2015-05-31,74.84,60.440000000000005,87.44,3.72834847,0.0,185.0,10.0662102,,1017.4,
2015-06-01,58.82,51.44,60.440000000000005,1.66141822,0.0,50.0,10.936129600000001,,1019.5,
2015-06-02,53.06,48.379999999999995,56.48,0.46850419,0.0,32.0,8.077823,,1020.6,
2015-06-03,57.379999999999995,53.42,68.54,0.0,0.0,83.0,6.7108068,,1022.8,
2015-06-04,58.82,55.4,66.38,0.0,0.0,83.0,7.3943149,,1024.3,
2015-06-05,60.08,56.48,70.52,0.18897647999999997,0.0,,4.7224196,,1018.2,
2015-06-06,66.92,60.440000000000005,77.54,0.14960637999999998,0.0,,9.6312505,,1013.7,
2015-06-07,64.4,52.52,71.42,0.0,0.0,,8.512782699999999,,1020.7,
2015-06-08,69.44,61.519999999999996,83.48,0.09842524999999999,0.0,187.0,11.433226399999999,,1013.6,
2015-06-09,74.48,67.46,85.46000000000001,0.011811029999999998,0.0,230.0,11.8681861,,1005.9,
2015-06-10,74.84,64.4,85.46000000000001,0.0,0.0,221.0,8.077823,,1010.8,
2015-06-11,80.06,69.44,92.48,0.0,0.0,235.0,10.936129600000001,,1011.5,
2015-06-12,82.4,72.5,88.52,0.0,0.0,148.0,8.512782699999999,,1012.6,
2015-06-13,81.5,71.42,87.44,0.0,0.0,327.0,10.0662102,,1012.9,
2015-06-14,77.36,65.48,86.53999999999999,0.35039389,0.0,,5.592339,,1016.9,
2015-06-15,72.86,65.48,82.4,1.07874074,0.0,110.0,5.3437906,,1014.0,
2015-06-16,69.08,65.48,76.46,0.0393701,0.0,162.0,5.840887400000001,,1012.3,
2015-06-17,73.58,65.48,80.42,0.0,0.0,75.0,7.8292746,,1018.5,
2015-06-18,66.38,64.4,68.54,0.0,0.0,151.0,6.4622584000000005,,1017.6,
2015-06-19,73.94,66.38,88.52,0.0,0.0,297.0,7.5807262,,1012.9,
2015-06-20,71.42,64.4,73.4,0.01968505,0.0,79.0,7.3943149,,1016.6,
2015-06-21,76.82,70.52,90.5,0.22047255999999998,0.0,248.0,11.184678,,1007.3,
2015-06-22,80.24000000000001,70.52,89.41999999999999,0.0,0.0,273.0,9.6312505,,1013.5,
2015-06-23,82.04,73.4,92.48,0.22834658,0.0,222.0,12.303145800000001,,1010.8,
2015-06-24,77.18,67.46,85.46000000000001,0.0,0.0,319.0,10.314758600000001,,1014.8,
2015-06-25,75.56,65.48,84.38000000000001,0.0,0.0,,7.3943149,,1016.7,
2015-06-26,73.75999999999999,69.44,80.42,0.0,0.0,69.0,6.9593552,,1014.8,
2015-06-27,69.08,60.440000000000005,71.42,1.16141795,0.0,92.0,9.6312505,,1017.5,
2015-06-28,65.3,61.519999999999996,75.38,0.22047255999999998,0.0,337.0,10.501169899999999,,1005.8,
2015-06-29,71.06,61.519999999999996,78.44,0.0,0.0,250.0,10.749718300000001,,1011.4,
2015-06-30,73.58,65.48,82.4,0.0,0.0,170.0,7.5807262,,1013.2,
2015-07-01,75.56,67.46,84.38000000000001,0.98818951,0.0,236.0,10.501169899999999,,1008.8,
2015-07-02,74.84,67.46,80.42,0.0,0.0,,4.9088309,,1011.8,
2015-07-03,73.04,63.5,83.48,0.0,0.0,335.0,7.1457665,,1014.1,
2015-07-04,72.5,69.44,78.44,0.0,0.0,85.0,5.840887400000001,,1014.4,
2015-07-05,75.2,67.46,84.38000000000001,0.0,0.0,214.0,4.9088309,,1018.9,
2015-07-06,76.1,69.44,82.4,0.0,0.0,165.0,6.027298699999999,,1020.4,
2015-07-07,79.52,73.4,90.5,0.0,0.0,190.0,8.512782699999999,,1015.9,
2015-07-08,80.78,76.46,89.41999999999999,0.03149608,0.0,,8.2642343,,1013.7,
2015-07-09,75.02,67.46,79.52,0.48818923999999997,0.0,72.0,7.5807262,,1013.7,
2015-07-10,76.28,70.52,85.46000000000001,0.0,0.0,313.0,10.749718300000001,,1013.2,
2015-07-11,78.08,66.38,86.53999999999999,0.0,0.0,28.0,6.4622584000000005,,1017.6,
2015-07-12,79.88,67.46,90.5,0.0,0.0,211.0,6.027298699999999,,1016.1,
2015-07-13,78.44,70.52,85.46000000000001,0.0,0.0,169.0,6.027298699999999,,1012.0,
2015-07-14,75.74000000000001,72.5,80.42,0.03149608,0.0,,5.3437906,,1004.5,
2015-07-15,77.54,71.42,82.4,0.16141740999999998,0.0,,9.1962908,,1004.2,
2015-07-16,72.5,62.42,80.42,0.0,0.0,53.0,9.8176618,,1016.0,
2015-07-17,72.14,62.42,80.42,0.0,0.0,204.0,8.077823,,1018.2,
2015-07-18,76.28,71.42,88.52,0.12992132999999997,0.0,207.0,8.947742400000001,,1013.8,
2015-07-19,85.28,73.4,97.52,0.0,0.0,201.0,7.5807262,,1009.5,
2015-07-20,88.52,79.52,96.44,0.0,0.0,256.0,8.947742400000001,,1005.6,
2015-07-21,85.1,73.4,92.48,0.011811029999999998,0.0,240.0,8.2642343,,1003.5,
2015-07-22,77.54,67.46,86.53999999999999,0.0,0.0,301.0,10.936129600000001,,1007.9,
2015-07-23,76.82,66.38,86.53999999999999,0.0,0.0,296.0,8.512782699999999,,1012.6,
2015-07-24,77.54,66.38,88.52,0.0,0.0,,6.2758471,,1013.4,
2015-07-25,77.72,64.4,86.53999999999999,0.0,0.0,159.0,6.4622584000000005,,1014.9,
2015-07-26,79.88,70.52,92.48,0.0,0.0,206.0,10.749718300000001,,1014.6,
2015-07-27,79.16,72.5,85.46000000000001,0.011811029999999998,0.0,187.0,6.9593552,,1015.7,
2015-07-28,81.5,71.42,93.38000000000001,0.0,0.0,200.0,4.7224196,,1015.0,
2015-07-29,85.28,74.48,95.53999999999999,0.0,0.0,,6.7108068,,1014.1,
2015-07-30,81.68,75.38,89.41999999999999,0.83858313,0.0,211.0,9.1962908,,1011.3,
2015-07-31,81.32,72.5,92.48,0.0,0.0,279.0,8.077823,,1010.4,
2015-08-01,81.68,72.5,90.5,0.0,0.0,254.0,10.501169899999999,,1009.1,
2015-08-02,80.06,65.48,91.4,0.0,0.0,,6.4622584000000005,,1011.9,
2015-08-03,81.86,69.44,92.48,0.0,0.0,215.0,11.184678,,1009.7,
2015-08-04,81.5,68.54,92.48,0.16929143,0.0,247.0,11.8681861,,1010.7,
2015-08-05,79.88,68.54,89.41999999999999,0.0,0.0,,8.947742400000001,,1012.3,
2015-08-06,76.28,65.48,84.38000000000001,0.0,0.0,262.0,6.027298699999999,,1014.0,
2015-08-07,75.74000000000001,66.38,83.48,0.0,0.0,58.0,8.699194,,1012.6,
2015-08-08,74.48,64.4,82.4,0.0,0.0,,6.027298699999999,,1014.4,
2015-08-09,75.38,68.54,84.38000000000001,0.0,0.0,54.0,7.5807262,,1015.7,
2015-08-10,73.94,67.46,80.42,0.0,0.0,144.0,7.8292746,,1016.8,
2015-08-11,74.48,70.52,81.5,0.9606304399999999,0.0,206.0,9.6312505,,1009.4,
2015-08-12,77.0,68.54,86.53999999999999,0.0,0.0,286.0,9.8176618,,1010.5,
2015-08-13,75.74000000000001,67.46,84.38000000000001,0.0,0.0,299.0,7.5807262,,1016.4,
2015-08-14,76.82,62.42,89.41999999999999,0.0,0.0,,6.027298699999999,,1020.2,
2015-08-15,80.24000000000001,67.46,93.38000000000001,0.0,0.0,209.0,7.3943149,,1019.0,
2015-08-16,83.12,71.42,95.53999999999999,0.0787402,0.0,,6.7108068,,1018.9,
2015-08-17,84.91999999999999,72.5,96.44,0.0,0.0,237.0,7.5807262,,1017.6,
2015-08-18,83.3,76.46,90.5,0.0,0.0,182.0,7.8292746,,1016.2,
2015-08-19,79.16,75.38,85.46000000000001,0.0,0.0,154.0,7.8292746,,1016.6,
2015-08-20,79.34,76.46,85.46000000000001,0.0,0.0,140.0,11.184678,,1015.7,
2015-08-21,79.34,71.42,88.52,0.18897647999999997,0.0,,10.0662102,,1015.6,
2015-08-22,77.0,67.46,86.53999999999999,0.0,0.0,7.0,9.3827021,,1018.3,
2015-08-23,74.84,65.48,83.48,0.0,0.0,74.0,6.7108068,,1015.3,
2015-08-24,77.0,70.52,85.46000000000001,0.0,0.0,,5.592339,,1012.0,
2015-08-25,80.78,72.5,92.48,0.0,0.0,200.0,8.947742400000001,,1010.5,
2015-08-26,75.38,65.48,84.38000000000001,0.0,0.0,294.0,9.3827021,,1014.2,
2015-08-27,73.4,63.5,83.48,0.0,0.0,305.0,8.699194,,1017.5,
2015-08-28,72.32,62.42,82.4,0.0,0.0,313.0,6.9593552,,1021.0,
2015-08-29,74.48,62.42,87.44,0.0,0.0,214.0,5.592339,,1021.3,
2015-08-30,77.72,66.38,90.5,0.0,0.0,219.0,7.3943149,,1018.0,
2015-08-31,82.75999999999999,74.48,93.38000000000001,0.0,0.0,250.0,9.3827021,,1015.9,
2015-09-01,81.68,74.48,87.44,0.0,0.0,157.0,5.1573793000000006,,1016.6,
2015-09-02,79.52,70.52,90.5,0.0,0.0,190.0,4.2253228,,1014.9,
2015-09-03,82.4,72.5,94.46000000000001,0.0,0.0,354.0,6.027298699999999,,1011.1,
2015-09-04,80.06,71.42,83.48,0.0,0.0,58.0,9.1962908,,1017.2,
2015-09-05,73.4,65.48,80.42,0.0,0.0,,6.2758471,,1023.8,
2015-09-06,72.32,59.540000000000006,83.48,0.0,0.0,137.0,5.592339,,1022.4,
2015-09-07,77.72,64.4,94.46000000000001,0.0,0.0,221.0,8.077823,,1018.3,
2015-09-08,83.3,71.42,97.52,0.0,0.0,210.0,9.1962908,,1015.4,
2015-09-09,80.78,74.48,90.5,0.01968505,0.0,195.0,8.512782699999999,,1012.4,
2015-09-10,75.02,68.54,79.52,0.9803154899999998,0.0,18.0,10.314758600000001,,1009.0,
2015-09-11,71.78,65.48,83.48,0.011811029999999998,0.0,8.0,8.947742400000001,,1007.5,
2015-09-12,73.04,65.48,78.44,0.0,0.0,162.0,8.077823,,1007.8,
2015-09-13,71.78,59.540000000000006,79.52,0.011811029999999998,0.0,250.0,10.749718300000001,,1006.3,
2015-09-14,65.66,55.4,77.54,0.0,0.0,266.0,11.8681861,,1016.5,
2015-09-15,70.7,57.379999999999995,84.38000000000001,0.0,0.0,236.0,4.9088309,,1025.1,
2015-09-16,74.84,61.519999999999996,87.44,0.0,0.0,,3.7903631,,1025.3,
2015-09-17,75.38,62.42,88.52,0.0,0.0,198.0,4.2253228,,1020.6,
2015-09-18,73.94,63.5,84.38000000000001,0.0,0.0,193.0,4.0389115,,1016.5,
2015-09-19,72.32,63.5,82.4,0.0,0.0,175.0,7.8292746,,1013.8,
2015-09-20,73.04,59.540000000000006,80.42,0.0,0.0,343.0,12.7381055,,1015.0,
2015-09-21,64.4,56.48,72.5,0.0,0.0,48.0,9.8176618,,1022.0,
2015-09-22,66.38,59.540000000000006,70.52,0.0,0.0,38.0,9.8176618,,1024.3,
2015-09-23,66.92,56.48,79.52,0.0,0.0,40.0,6.2758471,,1023.7,
2015-09-24,68.0,54.5,80.42,0.0,0.0,42.0,7.1457665,,1025.1,
2015-09-25,68.9,61.519999999999996,75.38,0.0,0.0,56.0,7.8292746,,1027.5,
2015-09-26,66.2,59.540000000000006,71.42,0.0,0.0,55.0,9.1962908,,1029.9,
2015-09-27,62.78,53.42,69.44,0.0,0.0,61.0,5.840887400000001,,1029.7,
2015-09-28,69.8,65.48,78.44,0.0,0.0,68.0,5.592339,,1023.3,
2015-09-29,73.94,70.52,81.5,0.14960637999999998,0.0,,5.592339,,1016.9,
2015-09-30,73.94,58.459999999999994,79.52,1.16141795,0.0,125.0,15.4100008,,1007.9,
2015-10-01,59.18,53.42,63.5,0.05905515,0.0,16.0,16.0935089,,1018.0,
2015-10-02,51.8,47.48,53.42,1.27952825,0.0,26.0,19.262501,,1022.3,
2015-10-03,49.1,48.379999999999995,53.42,0.22047255999999998,0.0,35.0,17.2119767,,1025.6,
2015-10-04,55.4,51.44,62.42,0.0,0.0,40.0,14.1051217,,1025.8,
2015-10-05,56.48,49.46,66.38,0.0,0.0,20.0,10.501169899999999,,1021.5,
2015-10-06,60.26,49.46,74.48,0.0,0.0,343.0,5.592339,,1016.6,
2015-10-07,64.04,54.5,75.38,0.0,0.0,333.0,6.027298699999999,,1015.5,
2015-10-08,62.959999999999994,55.4,69.44,0.0,0.0,94.0,3.7903631,,1019.3,
2015-10-09,66.02,59.540000000000006,80.42,0.31889780999999995,0.0,218.0,10.0662102,,1013.7,
2015-10-10,59.36,48.379999999999995,65.48,0.0,0.0,323.0,7.3943149,,1017.9,
2015-10-11,57.02,45.5,70.52,0.0,0.0,224.0,5.840887400000001,,1014.6,
2015-10-12,61.7,48.379999999999995,77.54,0.0,0.0,201.0,5.1573793000000006,,1009.7,
2015-10-13,64.58,57.379999999999995,71.42,0.0,0.0,207.0,6.2758471,,1002.1,
2015-10-14,62.78,54.5,70.52,0.0,0.0,265.0,9.3827021,,1007.1,
2015-10-15,57.56,48.379999999999995,65.48,0.0,0.0,269.0,8.2642343,,1014.7,
2015-10-16,56.84,47.48,65.48,0.0,0.0,272.0,9.8176618,,1014.9,
2015-10-17,50.9,38.48,56.48,0.0,0.0,277.0,11.184678,,1019.3,
2015-10-18,42.8,34.52,51.44,0.0,0.0,309.0,11.8681861,,1025.4,
2015-10-19,41.9,30.56,53.42,0.0,0.0,269.0,7.1457665,,1029.7,
2015-10-20,54.14,44.42,71.42,0.0,0.0,227.0,12.303145800000001,,1023.4,
