date,carbon_monoxide,ozone,pm25
2016-10-05,0.18562499999999998,0.02084425,
2016-10-06,0.30291650000000003,0.015983999999999998,10.633333333333333
2016-10-07,0.388958,0.0178495,
2016-10-08,0.3974815,0.009641750000000001,
2016-10-09,0.16249999999999998,0.019297250000000002,3.875
2016-10-10,0.1354165,0.021986250000000002,
2016-10-11,0.20125,0.016548,
2016-10-12,0.351458,0.01308275,6.85
2016-10-13,0.282708,0.0143175,
2016-10-14,0.1620835,0.016844,
2016-10-15,0.24753999999999998,0.024514,7.6
2016-10-16,0.23854150000000002,0.024244750000000002,
2016-10-17,0.275833,0.01768625,
2016-10-18,0.3227085,0.02175475,13.325
2016-10-19,0.1982775,0.0280595,
2016-10-20,0.2125,0.02128575,
2016-10-21,0.3090155,0.00829525,6.975
2016-10-22,0.1497915,0.014597249999999999,
2016-10-23,0.16125,0.023496,
2016-10-24,0.1752085,0.02371875,5.65
2016-10-25,0.1685415,0.02079825,
2016-10-26,0.1977085,0.0184645,
2016-10-27,0.32643900000000003,0.006065,6.35
2016-10-28,0.202083,0.018189249999999997,
2016-10-29,0.321458,0.013667,
2016-10-30,0.27291699999999997,0.01974775,12.525
2016-10-31,0.1875,0.01553075,
2016-11-01,0.338333,0.0139065,
2016-11-02,0.360625,0.00649275,11.35
2016-11-03,0.356212,0.0181775,
2016-11-04,0.18333349999999998,0.013904666666666668,
2016-11-05,0.204375,,7.0
2016-11-08,0.47150000000000003,0.003675,8.65
2016-11-09,0.32770849999999996,0.00950225,
2016-11-10,0.2020075,0.01424775,
2016-11-11,0.1729165,0.02173,4.175
2016-11-12,0.17416700000000002,0.021818249999999997,
2016-11-13,0.247292,0.0204225,
2016-11-14,0.3697915,0.0067595,10.075
2016-11-15,0.3472915,0.01668775,
2016-11-16,0.27520849999999997,0.0167915,
2016-11-17,0.2197915,0.01543925,10.325
2016-11-18,0.3333335,0.00745675,
2016-11-19,0.39567050000000004,0.01496025,
2016-11-20,0.108125,0.02653075,2.2
2016-11-21,0.10875,0.03291425,
2016-11-22,0.1435415,0.02921,
2016-11-23,0.1967935,0.021154,5.25
2016-11-24,0.31291650000000004,0.007919250000000001,
2016-11-25,0.50875,0.0019725,
2016-11-26,0.30125,0.010548749999999999,9.025
2016-11-27,0.19458350000000002,0.01601925,
2016-11-28,0.30229150000000005,0.013101999999999999,
2016-11-29,0.26249999999999996,0.016122,7.65
2016-11-30,0.4054165,0.010319,
2016-12-01,0.1875,0.014763,
2016-12-02,0.1764585,0.0093565,4.8
2016-12-03,0.1720835,0.0252005,
2016-12-04,0.21187499999999998,0.02315325,
2016-12-05,0.27375,0.009828,6.7
2016-12-06,0.2935415,0.01184,
2016-12-07,0.31875,0.00547975,
2016-12-08,0.311894,0.0095555,9.866666666666667
2016-12-09,0.18916650000000002,0.02155525,
2016-12-10,0.2022915,0.01743875,
2016-12-11,0.2439585,0.0091325,11.625
2016-12-12,0.395625,0.006335,
2016-12-13,0.2658335,0.0068945000000000005,
2016-12-14,0.28875,0.016124,13.875
2016-12-15,0.1966665,0.02585975,
2016-12-16,0.2279545,0.012276,
2016-12-17,0.4075,0.0026595,13.625
2016-12-18,0.3789585,0.013576,
2016-12-19,0.1927085,0.0238025,
2016-12-20,0.314167,0.0074455,10.825
2016-12-21,0.3872915,0.00364275,
2016-12-22,0.380303,0.013135750000000002,
2016-12-23,0.23375,0.01309425,10.9
2016-12-24,0.2985415,0.013197,
2016-12-25,0.2452085,0.022668,
2016-12-26,0.355,0.0134075,6.6
2016-12-27,0.2179165,0.01721,
2016-12-28,0.2504165,0.01448025,
2016-12-29,0.3616665,0.01090875,7.575
2016-12-30,0.1970455,0.01736425,
2016-12-31,0.23583300000000001,0.0201475,
2017-01-01,0.266886,0.01737,8.7
2017-01-02,0.364375,0.013701,
2017-01-03,0.248333,0.01784625,
2017-01-04,0.26104150000000004,0.016447,8.4
2017-01-05,0.19934800000000003,0.016846,
2017-01-06,0.33125000000000004,0.0195675,
2017-01-07,0.3370835,0.020777999999999998,10.3
2017-01-08,0.21708349999999998,0.02533925,
2017-01-09,0.250208,0.0119795,
2017-01-10,0.41812499999999997,0.00946825,9.350000000000001
2017-01-11,0.35,0.01024025,
2017-01-12,0.24624999999999997,0.01573125,
2017-01-13,0.222538,0.02607725,5.766666666666667
2017-01-14,0.2791665,0.01296125,
2017-01-15,0.29729150000000004,0.01916725,
2017-01-16,0.4625,0.0079735,14.6
2017-01-17,0.4966665,0.00420725,
2017-01-18,0.37854200000000005,0.01233625,
2017-01-19,0.363182,0.011008750000000001,6.225
2017-01-20,0.362292,0.005407,
2017-01-21,0.392292,0.00220825,
2017-01-22,0.5925,0.007803,17.825
2017-01-23,0.207292,0.02522475,
2017-01-24,0.268125,0.0235265,
2017-01-25,0.256856,0.013096,5.625
2017-01-26,0.31979199999999997,0.01223925,
2017-01-27,0.148333,0.017457,
2017-01-28,0.1910415,0.017143000000000002,5.733333333333333
2017-01-29,0.254375,,
2017-01-30,0.3204165,0.022988,
2017-01-31,0.3129165,0.00885825,9.625
2017-02-01,0.311875,0.01691725,
2017-02-02,0.26145850000000004,0.021027999999999998,
2017-02-03,0.21666649999999998,0.0272045,5.8999999999999995
2017-02-04,0.20124999999999998,0.023039249999999997,
2017-02-05,0.2664585,0.0167795,
2017-02-06,0.2839585,0.01462925,11.933333333333332
2017-02-07,0.657446,0.00562375,
2017-02-08,0.287778,0.014333249999999999,
2017-02-09,0.20500000000000002,0.028102500000000002,4.4
2017-02-10,0.2250145,0.020088,
2017-02-11,0.5475,0.005463,
2017-02-12,0.4129165,0.011927,11.75
2017-02-13,0.2314585,0.02697875,
2017-02-14,0.2675,0.016752,
2017-02-15,0.41541649999999997,0.01742225,14.475
2017-02-16,0.19039699999999998,0.02602625,
2017-02-17,0.22562500000000002,0.02538875,
2017-02-18,0.3679165,0.0200905,12.166666666666666
2017-02-19,0.27375,0.032703,
2017-02-20,0.1945835,0.0315605,
2017-02-21,0.266875,0.02619125,6.05
2017-02-22,0.39979200000000004,0.005587,
2017-02-23,0.7737499999999999,0.004853,
2017-02-24,0.541905,0.01685925,8.3
2017-02-25,0.26125,0.02519625,
2017-02-26,0.1954165,0.027632999999999998,
2017-02-27,0.27125,0.01328725,9.275
2017-02-28,0.41375,0.01340375,
2017-03-01,0.3034125,0.018151,
2017-03-02,0.185417,0.036690749999999994,4.75
2017-03-03,0.1879165,0.0332585,
2017-03-04,0.1947915,0.0322965,
2017-03-05,0.20625,0.027165,6.125
2017-03-06,0.3460415,0.013694,
2017-03-07,0.42125,0.009527,
2017-03-08,0.29125,0.03330375,5.5
2017-03-09,0.1364775,0.03660525,
2017-03-10,0.2064585,0.0308205,
2017-03-11,0.19708350000000002,0.0340215,3.425
2017-03-12,0.2,0.0315755,
2017-03-13,0.254962,0.0229025,
2017-03-14,0.21187499999999998,0.028542,13.65
2017-03-15,0.1827085,0.032467499999999996,
2017-03-16,0.19437500000000002,0.0365845,
2017-03-17,0.224167,0.026538,8.299999999999999
2017-03-18,0.35791649999999997,0.0293755,
2017-03-19,0.224375,0.03452525,
2017-03-20,0.270682,0.031122,6.433333333333334
2017-03-21,0.25979149999999995,0.03496325,10.4
2017-03-22,0.200417,0.0345165,
2017-03-23,0.221458,0.026275,5.1
2017-03-24,0.285208,0.0228975,
2017-03-25,0.3733335,0.017223000000000002,
2017-03-26,0.222292,0.02791125,9.35
2017-03-27,0.48750000000000004,0.006843,
2017-03-28,0.3695835,0.010682750000000001,
2017-03-29,0.2430955,0.0270405,3.65
2017-03-30,0.228125,0.0213765,
2017-03-31,0.2654165,0.03085475,
2017-04-01,0.1875,0.03131375,2.9
2017-04-02,0.1997915,0.03100725,
2017-04-03,0.2991665,0.030085,
2017-04-04,0.24606099999999997,0.0231865,8.15
2017-04-05,0.34187500000000004,0.0217935,
2017-04-06,0.2639585,0.022178,
2017-04-07,0.2816665,0.019,2.825
2017-04-10,0.307143,0.03631525,10.075
2017-04-11,0.328333,0.020734250000000003,
2017-04-12,0.484167,0.02472475,
2017-04-13,0.203561,0.03280525,4.3
2017-04-14,0.20145849999999998,0.03380825,
2017-04-15,0.2147915,0.03125,
2017-04-16,0.1904165,0.040973499999999996,10.0
2017-04-17,0.1708335,0.03612799999999999,
2017-04-18,0.138125,0.0342285,
2017-04-19,0.1935415,0.02889025,5.0
2017-04-20,0.311746,0.022352,
2017-04-21,0.1947915,0.03228275,
2017-04-22,0.208333,0.019433,5.925
2017-04-23,0.2060415,0.022462,
2017-04-24,0.4174605,0.01330025,
2017-04-25,0.166875,0.03123875,4.8
2017-04-26,0.27479149999999997,0.008899,
2017-04-27,0.32875,0.019889499999999997,
2017-04-28,0.3091665,0.027387250000000002,14.35
2017-04-29,0.196875,0.03646575,
2017-04-30,0.178125,0.0321855,
2017-05-01,0.23249999999999998,0.016011499999999998,9.2
2017-05-02,0.135625,0.0400915,
2017-05-03,0.13104149999999998,0.0362325,
2017-05-04,0.171875,0.034807000000000005,4.8
2017-05-05,0.209621,0.022630749999999998,
2017-05-06,0.170833,0.02905875,
2017-05-07,0.1408335,0.026895,3.95
2017-05-08,0.16270800000000002,0.0270035,
2017-05-09,0.1979165,0.028901000000000003,
2017-05-10,0.222083,0.02820175,7.6499999999999995
2017-05-11,0.200625,0.0248185,
2017-05-12,0.1940475,0.02804025,
2017-05-13,0.12687500000000002,0.02667075,3.8333333333333335
2017-05-14,0.14958349999999998,0.036507,
2017-05-15,0.1164585,0.0290645,
2017-05-16,0.1758335,0.02685375,5.925
2017-05-17,0.2497915,0.04634525,
2017-05-18,0.22083350000000002,0.05274125,
2017-05-19,0.1785985,0.041366,12.55
2017-05-20,0.14729199999999998,0.028702250000000002,
2017-05-21,0.150833,0.0306395,
2017-05-22,0.1832065,0.01322625,6.3999999999999995
2017-05-23,0.1983335,0.024550500000000003,
2017-05-24,0.23020849999999998,0.03393425,
2017-05-25,0.143125,0.02588525,3.9
2017-05-26,0.176042,0.02591575,
2017-05-27,0.1635415,0.02388725,
2017-05-28,0.1997915,0.033441,6.3
2017-05-29,0.1277085,0.024785,
2017-05-30,0.17166700000000001,0.021228,
2017-05-31,0.24375,0.02175925,7.466666666666666
2017-06-01,0.226042,0.0345065,8.9
2017-06-02,0.1585415,0.03434575,
2017-06-03,0.123949,0.03062475,5.9
2017-06-04,0.1954165,0.02559075,
2017-06-05,0.23020800000000002,0.02152675,
2017-06-06,0.1729165,0.01661575,4.050000000000001
2017-06-07,0.1564585,0.022755749999999998,
2017-06-08,0.2435415,0.02388575,
2017-06-09,0.1889585,0.029719250000000003,7.1000000000000005
2017-06-10,0.1954545,0.04845125,
2017-06-11,0.19666650000000002,0.0510485,
2017-06-12,0.2066665,0.0558625,16.366666666666667
2017-06-13,0.2264585,0.04998375,
2017-06-14,0.14250000000000002,0.0330225,
2017-06-15,0.1625,0.02495675,6.433333333333334
2017-06-16,0.147708,0.0161195,
2017-06-17,0.2300755,0.013857250000000002,
2017-06-18,0.19437500000000002,0.02091325,11.375
2017-06-19,0.1877085,0.022496,
2017-06-20,0.137917,0.0381025,
2017-06-21,0.198125,0.03938225,9.3
2017-06-22,0.23020849999999998,0.03944875,
2017-06-23,0.213125,0.02304375,
2017-06-24,0.1297645,0.032216,6.475
2017-06-25,0.148125,0.03971075,
2017-06-26,0.15125,0.03823725,
2017-06-27,0.1866665,0.0327575,7.425
2017-06-28,,0.02931125,
2017-06-29,,0.03902075,
2017-06-30,0.183,0.04673475,13.275
2017-07-01,0.148333,0.0229245,
2017-07-02,0.1308335,0.038843249999999996,
2017-07-03,0.1845835,0.03979175,9.825
2017-07-04,0.19166650000000002,0.036622749999999996,
2017-07-05,0.1872915,0.02908275,
2017-07-06,0.1670075,0.02012825,7.475
2017-07-07,0.16833350000000002,0.02537,
2017-07-08,0.1795835,0.0338435,
2017-07-09,0.13208350000000002,0.02865375,7.7
2017-07-10,0.18875,0.03440675,
2017-07-11,0.197292,0.03888625,
2017-07-12,0.216458,0.03863775,13.425
2017-07-13,0.20520850000000002,0.03365275,
2017-07-14,0.16625,0.01317675,
2017-07-15,0.163144,0.026128,6.8999999999999995
2017-07-16,0.19125,0.03807,
2017-07-17,0.19437500000000002,0.0354575,
2017-07-18,0.169375,0.02858,6.925
2017-07-19,0.191042,0.0385225,
2017-07-20,0.24972850000000002,0.0426435,
2017-07-21,0.1897915,0.039166,10.133333333333333
2017-07-22,0.21375,0.059177,
2017-07-23,0.2472915,0.0403625,
2017-07-24,0.12708350000000002,0.020626,6.333333333333333
2017-07-25,0.159167,0.017285250000000002,
2017-07-26,0.1452715,0.028268,
2017-07-27,0.1827085,0.01687,7.65
2017-07-28,0.267292,0.03365775,
2017-07-29,0.12333350000000001,0.02309775,
2017-07-30,0.12041650000000001,0.02794325,5.9
2017-07-31,0.21458349999999998,0.031697249999999996,
2017-08-01,0.2439585,0.0423995,
2017-08-02,0.340341,0.02005225,17.2
2017-08-03,0.299167,0.02791,
2017-08-04,0.16312500000000002,0.025174500000000002,
2017-08-05,0.129583,0.0283235,5.4
2017-08-06,0.1185415,0.0236035,
2017-08-07,0.235625,0.0182635,
2017-08-08,0.1879165,0.026588,7.133333333333333
2017-08-09,0.19958350000000002,0.040883249999999996,
2017-08-10,0.23604150000000002,0.035383,
2017-08-11,0.170568,0.037721,6.075
2017-08-12,0.176458,0.0310175,
2017-08-13,0.18312499999999998,0.032968250000000004,
2017-08-14,0.254792,0.023687,11.466666666666667
2017-08-15,0.2772915,,
2017-08-16,0.2195835,,
2017-08-17,0.19234849999999998,0.033866,9.25
2017-08-18,0.20937499999999998,0.019201,
2017-08-19,0.18541649999999998,0.037755,
2017-08-20,0.174583,0.0245955,7.8999999999999995
2017-08-21,0.28719700000000004,0.031281,
2017-08-22,0.2216665,0.03321875,
2017-08-23,0.1784845,0.025977,6.475
2017-08-24,0.19375,0.026747,
2017-08-25,0.15416649999999998,0.022754,
2017-08-26,0.15208349999999998,0.02952125,6.433333333333334
2017-08-27,0.190625,0.03295175,
2017-08-28,0.1820835,0.02666625,
2017-08-29,0.172311,0.015761249999999997,6.025
2017-08-30,0.149167,0.029038750000000002,
2017-08-31,0.19375,0.027589,
2017-09-01,0.12437500000000001,0.02433975,4.3
2017-09-02,0.155625,0.02666775,
2017-09-03,0.14125,0.02513475,
2017-09-04,0.1902085,0.0364025,11.225
2017-09-05,0.251042,0.03383325,
2017-09-06,0.26458349999999997,0.02437725,
2017-09-07,0.198388,0.026065,8.533333333333333
2017-09-08,0.188125,0.02060575,
2017-09-09,0.1358335,0.0141355,
2017-09-10,0.155625,0.018230999999999997,4.425
2017-09-11,0.20916649999999998,0.016945500000000002,
2017-09-12,0.241875,0.01526275,
2017-09-13,0.276875,0.01682675,10.366666666666667
2017-09-14,0.193125,0.0200305,
2017-09-15,0.2475,0.022692999999999998,
2017-09-16,0.323125,0.029187750000000002,15.925
2017-09-17,0.3089585,0.03326675,
2017-09-18,0.179792,0.018214,
2017-09-19,0.135,0.0179425,9.566666666666666
2017-09-20,0.1175,0.02040425,
2017-09-21,0.143125,0.02192225,
2017-09-22,0.1523485,0.03168375,6.45
2017-09-23,0.1691665,0.03293425,
2017-09-24,0.2566665,0.030741249999999998,
2017-09-25,0.3479165,0.02383225,14.0
2017-09-26,0.25687499999999996,0.016537,
2017-09-27,0.2333335,0.0076825,
2017-09-28,0.15809499999999999,0.018722000000000003,4.725
2017-09-29,0.138958,0.02116725,
2017-09-30,0.1775,0.0181715,
2017-10-01,0.1483335,0.02406875,5.266666666666667
2017-10-02,0.1972915,0.023435249999999998,
2017-10-03,0.23270849999999998,0.019186,
2017-10-04,0.2010415,0.025253,8.45
2017-10-05,0.2041665,0.02828125,
2017-10-06,0.2598865,0.01824675,
2017-10-07,0.3016665,0.02018425,9.466666666666667
2017-10-08,0.1358335,0.00822225,
2017-10-09,0.1616665,0.008553499999999999,
2017-10-10,0.16249999999999998,0.02091125,5.175
2017-10-11,0.23125,0.023069,
2017-10-12,0.170833,0.021913000000000002,
2017-10-13,0.19416650000000002,0.02264925,6.0
2017-10-14,0.213939,0.01707975,
2017-10-15,0.1922915,0.01940625,
2017-10-16,0.11833350000000001,0.02115925,3.55
2017-10-17,0.161458,0.01259975,
2017-10-18,0.27291699999999997,0.01460325,
2017-10-19,0.24812499999999998,0.021231,10.0
2017-10-20,0.205,0.02541775,
2017-10-21,0.3134785,0.01660025,
2017-10-22,0.37812500000000004,0.02653175,10.675
2017-10-23,0.176875,0.028401250000000003,
2017-10-24,0.1322915,0.0248145,
2017-10-25,0.2197915,0.015199,7.533333333333334
2017-10-26,0.1903805,0.0185245,
2017-10-27,0.2058335,0.020653249999999998,
2017-10-28,0.1795835,0.034291,6.225
2017-10-29,0.14,0.0326685,
2017-10-30,0.143125,0.019916,
2017-10-31,0.1875,0.0150535,6.1000000000000005
2017-11-01,0.3733335,0.00247225,
2017-11-02,0.44395850000000003,0.012511250000000002,
2017-11-03,0.2035415,0.0204615,6.8
2017-11-04,0.1840215,0.02060575,
2017-11-05,0.2397915,0.01239375,
2017-11-06,0.20145849999999998,0.01237,8.0
2017-11-07,0.19708350000000002,0.01148625,
2017-11-08,0.225341,0.006069,
2017-11-09,0.3554165,0.012914499999999999,6.75
2017-11-10,0.183125,0.0269845,
2017-11-11,0.21416649999999998,0.019029,
2017-11-12,0.4197915,0.010606,12.066666666666668
2017-11-13,0.430625,0.010015,
2017-11-14,0.233409,0.015706,
2017-11-15,0.30521750000000003,0.01451475,9.925
2017-11-16,0.210625,0.0174665,
2017-11-17,0.1972915,0.02383,
2017-11-18,0.326902,0.013670999999999999,7.833333333333333
2017-11-19,0.1847915,0.02299075,
2017-11-20,0.184375,0.017263,
2017-11-21,0.26020849999999995,0.01596375,7.9
2017-11-22,0.37749999999999995,0.01642225,
2017-11-23,0.21875,0.017458,
2017-11-24,0.297174,0.0082615,10.466666666666667
2017-11-25,0.2891665,0.014482499999999999,
2017-11-26,0.19624999999999998,0.0194745,
2017-11-27,0.1875,0.020233,5.85
2017-11-28,0.25249999999999995,0.02010725,
2017-11-29,0.2175,0.01749775,
2017-11-30,0.352292,0.0065135,11.1
2017-12-01,0.3035715,0.01033125,
2017-12-02,0.3214585,0.0049949999999999994,
2017-12-03,0.46729149999999997,0.00203275,16.7
2017-12-04,0.5297915,0.010175,
2017-12-05,0.2414585,0.0181325,
2017-12-06,0.1925,0.016197,8.466666666666667
2017-12-07,0.2058335,0.014649249999999999,
2017-12-08,0.20721,0.009973,
2017-12-09,0.241875,0.011115,11.1
2017-12-10,0.21000000000000002,0.0122915,
2017-12-11,0.2579165,0.00836275,
2017-12-12,0.24854149999999997,0.017517,9.0
2017-12-13,0.14437499999999998,0.02366125,
2017-12-14,0.25458349999999996,0.01862975,
2017-12-15,0.306875,0.0062845,11.725
2017-12-16,0.28226450000000003,0.011559,
2017-12-17,0.27812499999999996,0.01081075,
2017-12-18,0.4547915,0.00278525,21.766666666666666
2017-12-19,0.27623149999999996,0.01129975,
2017-12-20,0.198125,0.022332249999999998,
2017-12-21,0.203125,0.016546,3.975
2017-12-22,0.468125,0.0028425,
2017-12-23,0.485379,0.00369725,
2017-12-24,0.2214585,0.02013875,4.166666666666667
2017-12-25,0.2058335,0.02482375,6.5
2017-12-26,0.1791665,0.02356675,
2017-12-27,0.2108335,0.02410975,7.433333333333334
2017-12-28,0.19958350000000002,0.02678725,5.4
2017-12-29,0.2210325,0.021302500000000002,
2017-12-30,0.2989585,0.0091725,15.55
2017-12-31,0.21810449999999998,0.026858,
2018-01-01,0.2089585,0.024986500000000002,
2018-01-02,0.21402100000000002,0.015789749999999998,10.35
2018-01-03,0.469146,0.0038745000000000003,
2018-01-04,0.36725,0.020920499999999998,
2018-01-05,0.193396,0.02684025,5.366666666666667
2018-01-06,0.1851135,0.02741275,
2018-01-07,0.22875,0.01617375,
2018-01-08,0.3293955,0.00350125,16.925
2018-01-09,0.29389600000000005,0.01402225,
2018-01-10,0.4099375,0.00491375,
2018-01-11,0.8045,0.00058425,18.900000000000002
2018-01-12,0.482,0.0079655,
2018-01-13,0.1899795,0.024217,
2018-01-14,0.20425,0.02421225,4.575
2018-01-15,0.3235,0.015359500000000002,
2018-01-16,0.58675,0.00122,
2018-01-17,0.4225755,0.0086655,13.866666666666667
2018-01-18,0.2840205,0.017805,
2018-01-19,0.3633125,0.005569,
2018-01-20,0.330646,0.017242,10.35
2018-01-21,0.3878545,0.01394725,
2018-01-22,0.674042,0.011393499999999999,
2018-01-23,0.40667450000000005,0.0144495,10.366666666666667
2018-01-24,0.1968335,0.021845,
2018-01-25,0.20579150000000002,0.024315,
2018-01-26,0.2556665,0.013001249999999999,7.55
2018-01-27,0.284125,0.02122075,
2018-01-28,0.297604,0.012517750000000001,
2018-01-29,0.296646,0.01654825,9.866666666666667
2018-01-30,0.220771,0.0204455,
2018-01-31,0.2444925,0.01834425,
2018-02-01,0.3940415,0.00442525,10.95
2018-02-02,0.25527099999999997,0.025194,
2018-02-03,0.2285,0.01881225,
2018-02-04,0.43625,0.008843,8.9
2018-02-05,0.2617915,0.02173775,
2018-02-06,0.388125,0.00739075,
2018-02-07,0.431604,0.012206999999999999,14.475
2018-02-08,0.23364600000000002,0.02641075,
2018-02-09,0.28939400000000004,0.01631975,
2018-02-10,0.6788125,0.00112025,20.766666666666666
2018-02-11,0.8908125,0.0011450000000000002,
2018-02-12,0.304146,0.02574025,
2018-02-13,0.24152099999999999,0.023573,9.125
2018-02-14,0.3281455,0.00749575,
2018-02-15,0.447646,0.00045725,
2018-02-16,0.394889,0.0210415,7.066666666666666
2018-02-17,0.444771,0.02092025,
2018-02-18,0.4852085,0.020256,
2018-02-19,0.595521,0.0091195,11.4
2018-02-20,0.6621250000000001,0.0042162499999999995,
2018-02-21,0.496396,0.0154245,
2018-02-22,0.44608349999999997,0.019295,4.966666666666666
2018-02-23,0.464841,0.009229,
2018-02-24,0.3059375,0.0094815,
2018-02-25,0.32939549999999995,0.0120915,8.825
2018-02-26,0.2756455,0.01673525,
2018-02-27,0.2915415,0.018272499999999997,
2018-02-28,0.29872750000000003,0.0158075,9.1
2018-03-01,0.372417,0.02229175,
2018-03-02,0.2093125,0.025131,
2018-03-03,0.18956250000000002,0.02956,4.1
2018-03-04,0.186521,0.02880925,
2018-03-05,0.197521,0.0245005,
2018-03-06,0.2281875,0.027639499999999997,16.9
2018-03-07,0.20520850000000002,0.02561975,
2018-03-08,0.22175,0.023803249999999998,
2018-03-09,0.2059785,0.023439,7.275
2018-03-10,0.1915,0.031367,
2018-03-11,0.202271,0.030995,
2018-03-12,0.26208299999999995,0.025701,12.4
2018-03-13,0.19516650000000002,0.03037175,
2018-03-14,0.1838125,0.0289645,
2018-03-15,0.182562,0.033703,8.65
2018-03-16,0.198729,0.02943725,
2018-03-17,0.19637500000000002,0.034936,
2018-03-18,0.199354,0.029885750000000003,4.966666666666667
2018-03-19,0.270479,0.028533,
2018-03-20,0.28354199999999996,0.01939575,
2018-03-21,0.219875,0.030516,7.25
2018-03-22,0.200854,0.03173175,
2018-03-23,0.196646,0.030473,
2018-03-24,0.1905475,0.035499249999999996,4.8999999999999995
2018-03-25,0.199604,0.0312225,
2018-03-26,0.26625,0.0290095,
2018-03-27,0.3193125,0.017947249999999998,8.375
2018-03-28,0.3153125,0.007928,
2018-03-29,0.472229,0.0079115,
2018-03-30,0.4665205,0.020734,15.1
2018-03-31,0.203152,0.035841,
2018-04-01,0.198646,0.03424775,
2018-04-02,0.26097899999999996,0.0243315,8.0
2018-04-03,0.35091700000000003,0.02148175,
2018-04-04,0.41983349999999997,0.027047,
2018-04-05,0.18554150000000003,0.03489175,4.8
2018-04-06,0.3308495,0.02845875,
2018-04-07,0.2345625,0.03930275,
2018-04-08,0.19858350000000002,0.035057000000000005,4.125
2018-04-09,0.216146,0.02861475,
2018-04-10,0.21768749999999998,0.03092375,
2018-04-11,0.3380835,0.025011,10.6
2018-04-12,0.363375,0.0299395,
2018-04-13,0.2912705,0.038406499999999996,
2018-04-14,0.251424,0.04279675,16.475
2018-04-15,0.17710399999999998,0.0379215,
2018-04-16,0.193521,0.03100675,
2018-04-17,0.19056250000000002,0.0284885,4.133333333333333
2018-04-18,0.202042,0.02577525,
2018-04-19,0.24012499999999998,0.028767,
2018-04-20,0.17689549999999998,0.03294275,3.875
2018-04-21,0.195841,0.038818,
2018-04-22,0.2186455,0.0352745,
2018-04-23,0.3675625,0.03004425,12.533333333333333
2018-04-24,0.294729,0.03657875,
2018-04-25,0.277417,0.01883775,
2018-04-26,0.260598,0.033842000000000004,8.7
2018-04-27,0.256729,0.0246435,
2018-04-28,0.26397899999999996,0.0361715,
2018-04-29,0.1757915,0.029728249999999998,4.966666666666667
2018-04-30,0.183646,0.025887999999999998,
2018-05-01,0.222583,0.03915825,
2018-05-02,0.21550750000000002,0.0472235,11.55
2018-05-03,0.22685450000000001,0.03684475,
2018-05-04,0.2416665,0.03796975,
2018-05-05,0.1583125,0.041966500000000004,14.066666666666668
2018-05-06,0.2414375,0.0373345,
2018-05-07,0.1916875,0.041688750000000004,
2018-05-08,0.2190205,0.03863025,8.575
2018-05-09,0.254479,0.0314885,
2018-05-10,0.22347899999999998,0.02508875,
2018-05-11,0.19077149999999998,0.027574,5.800000000000001
2018-05-12,0.2305415,0.02129975,8.8
2018-05-13,0.20468750000000002,0.0244825,
2018-05-14,0.251479,0.01785675,11.5
2018-05-15,0.260125,0.0316305,
2018-05-16,0.2134375,0.0238415,
2018-05-17,0.351125,0.007504500000000001,11.933333333333332
2018-05-18,0.2619375,0.02955375,
2018-05-19,0.1898335,0.014,
2018-05-20,0.253667,0.023633,7.2
2018-05-21,0.1942915,0.0346665,
2018-05-22,0.34491649999999996,0.014811,
2018-05-23,0.243811,0.026365,8.233333333333333
2018-05-24,0.196146,0.04693075,
2018-05-25,0.22120800000000002,0.0441575,
2018-05-26,0.23772900000000002,0.041752000000000004,16.725
2018-05-27,0.2038125,0.031522,
2018-05-28,0.1974375,0.01570125,
2018-05-29,0.290604,0.03455825,13.700000000000001
2018-05-30,0.234708,0.02374325,
2018-05-31,0.242146,0.0145465,
2018-06-01,0.3202705,0.016562,12.725
2018-06-02,0.19613799999999998,0.03471275,
2018-06-03,0.1252915,0.021936249999999997,
2018-06-04,0.1583335,0.01983175,6.0
2018-06-05,0.1757915,0.0274825,
2018-06-06,0.12095800000000001,0.02327525,
2018-06-07,0.1924165,0.0211255,5.05
2018-06-08,0.2328125,0.030546,
2018-06-09,0.226061,0.04230525,
2018-06-10,0.2245415,0.023491249999999998,8.1
2018-06-11,0.172958,0.02789625,
2018-06-12,0.15350750000000002,0.02744225,
2018-06-13,0.162271,0.02563375,8.825
2018-06-14,0.122229,0.03944275,
2018-06-15,0.1293335,0.02392225,
2018-06-16,0.190083,0.03123275,8.333333333333334
2018-06-17,0.2234585,0.049495,
2018-06-18,0.2731665,0.05203925,
2018-06-19,0.09028800000000001,0.0340115,8.0
2018-06-20,0.176875,0.03439575,
2018-06-21,0.1931875,0.04299625,
2018-06-22,0.177479,0.03542225,7.433333333333334
2018-06-23,0.14179150000000001,0.02419725,
2018-06-24,0.2220625,0.03047975,
2018-06-25,0.1322295,0.0277365,5.025
2018-06-26,0.146979,0.02844725,
2018-06-27,0.11428250000000001,0.03004725,
2018-06-28,0.1910415,0.02827325,9.633333333333333
2018-06-29,0.16849999999999998,0.041994000000000004,
2018-06-30,0.2212085,0.04718275,
2018-07-01,0.3108955,0.05636675,19.3
2018-07-02,0.326625,0.048960000000000004,
2018-07-03,0.28025,0.0299395,
2018-07-04,0.24914599999999998,0.023129999999999998,19.766666666666666
2018-07-05,0.12666650000000002,0.01446625,
2018-07-06,0.128104,0.020625,
